	TrackID		31
	X-coordinates	Y-coordinates	Time	Curvature	 Perimeter	 	 Intensity 	 	 IntensitySec
	229.52		188.2		152		0.012				102.157		11,032		11,032
	229.52		188.2		152		0.012				102.157		11,032		11,032
	228.99		189.97		153		0.012				101.553		8,452		8,452
	228.99		189.97		153		0.012				101.553		8,452		8,452
	228.85		192.02		154		0.012				102.416		13,984		13,984
	228.85		192.02		154		0.012				102.416		13,984		13,984
	236.93		170.5		155		0.011				98.858		14,211		14,211
	236.93		170.5		155		0.011				98.858		14,211		14,211
	237.61		170.5		156		0.012				98.732		16,740		16,740
	237.61		170.5		156		0.012				98.732		16,740		16,740
	238.14		169.45		157		0.012				97.514		12,754		12,754
	238.14		169.45		157		0.012				97.514		12,754		12,754
	230.38		196.53		158		0.012				100.648		13,819		13,819
	230.38		196.53		158		0.012				100.648		13,819		13,819
	238.13		171.5		159		0.012				99.141		10,043		10,043
	238.13		171.5		159		0.012				99.141		10,043		10,043
	231.37		192.74		160		0.012				101.518		8,530		8,530
	231.37		192.74		160		0.012				101.518		8,530		8,530
	237.3		172.45		161		0.012				98.005		23,239		23,239
	237.3		172.45		161		0.012				98.005		23,239		23,239
	229.59		195.93		162		0.011				102.883		17,773		17,773
	229.59		195.93		162		0.011				102.883		17,773		17,773
	237.11		172.5		163		0.011				98.858		14,844		14,844
	237.11		172.5		163		0.011				98.858		14,844		14,844
	227.57		198.71		164		0.01				102.883		13,669		13,669
	227.57		198.71		164		0.01				102.883		13,669		13,669
	236.74		168.5		165		0.01				98.615		11,131		11,131
	236.74		168.5		165		0.01				98.615		11,131		11,131
	229.39		193.07		166		0.009				103.788		11,370		11,370
	229.39		193.07		166		0.009				103.788		11,370		11,370
	230.29		190.32		167		0.01				103.87		10,643		10,643
	230.29		190.32		167		0.01				103.87		10,643		10,643
	237		167.5		168		0.011				98.995		15,451		15,451
	237		167.5		168		0.011				98.995		15,451		15,451
	237.17		167.5		169		0.011				98.995		13,529		13,529
	237.17		167.5		169		0.011				98.995		13,529		13,529
	231.17		188.3		170		0.011				102.956		9,901		9,901
	231.17		188.3		170		0.011				102.956		9,901		9,901
	231.07		190.24		171		0.011				103.368		17,055		17,055
	231.07		190.24		171		0.011				103.368		17,055		17,055
	232.39		190.11		172		0.011				102.956		16,137		16,137
	232.39		190.11		172		0.011				102.956		16,137		16,137
	239.54		170.5		173		0.011				99.141		12,993		12,993
	239.54		170.5		173		0.011				99.141		12,993		12,993
	240.82		169.5		174		0.011				98.858		19,604		19,604
	240.82		169.5		174		0.011				98.858		19,604		19,604
	240.54		170.5		175		0.012				98.995		14,955		14,955
	240.54		170.5		175		0.012				98.995		14,955		14,955
	240.91		172.5		176		0.012				99.141		17,798		17,798
	240.91		172.5		176		0.012				99.141		17,798		17,798
	239.99		172.43		177		0.013				98.005		13,707		13,707
	239.99		172.43		177		0.013				98.005		13,707		13,707
	233.49		194.25		178		0.012				104.216		15,743		15,743
	233.49		194.25		178		0.012				104.216		15,743		15,743
	232.93		194.17		179		0.012				103.315		10,704		10,704
	232.93		194.17		179		0.012				103.315		10,704		10,704
	233.31		192.27		180		0.012				103.788		9,976		9,976
	233.31		192.27		180		0.012				103.788		9,976		9,976
	233.21		191.99		181		0.011				102.956		17,481		17,481
	233.21		191.99		181		0.011				102.956		17,481		17,481
	234.56		187.41		182		0.011				104		14,468		14,468
	234.56		187.41		182		0.011				104		14,468		14,468
	239.31		171.5		183		0.012				99.825		19,303		19,303
	239.31		171.5		183		0.012				99.825		19,303		19,303
	234.85		188.34		184		0.011				104.278		21,673		21,673
	234.85		188.34		184		0.011				104.278		21,673		21,673
	240.96		169.48		185		0.012				98.005		15,909		15,909
	240.96		169.48		185		0.012				98.005		15,909		15,909
	234.57		191.92		186		0.011				103.788		14,626		14,626
	234.57		191.92		186		0.011				103.788		14,626		14,626
	234.97		193.98		187		0.01				103.315		14,197		14,197
	234.97		193.98		187		0.01				103.315		14,197		14,197
	242.67		168.5		188		0.012				98.615		15,846		15,846
	242.67		168.5		188		0.012				98.615		15,846		15,846
	232.67		198.35		189		0.011				103.354		12,446		12,446
	232.67		198.35		189		0.011				103.354		12,446		12,446
	233.34		196.36		190		0.011				102.421		12,068		12,068
	233.34		196.36		190		0.011				102.421		12,068		12,068
	234.46		193.28		191		0.011				104.652		9,908		9,908
	234.46		193.28		191		0.011				104.652		9,908		9,908
	234.41		193.02		192		0.012				103.755		14,490		14,490
	234.41		193.02		192		0.012				103.755		14,490		14,490
	241.55		167.5		193		0.012				98.509		16,563		16,563
	241.55		167.5		193		0.012				98.509		16,563		16,563
	232.55		195.42		194		0.012				100.648		9,297		9,297
	232.55		195.42		194		0.012				100.648		9,297		9,297
	240.49		167.5		195		0.012				98.509		9,607		9,607
	240.49		167.5		195		0.012				98.509		9,607		9,607
	240.67		166.5		196		0.011				98.509		11,384		11,384
	240.67		166.5		196		0.011				98.509		11,384		11,384
	240.96		164.5		197		0.011				98.412		11,242		11,242
	240.96		164.5		197		0.011				98.412		11,242		11,242
	235.15		186.25		198		0.011				102.552		11,345		11,345
	235.15		186.25		198		0.011				102.552		11,345		11,345
	234.86		187.1		199		0.01				102.044		13,718		13,718
	234.86		187.1		199		0.01				102.044		13,718		13,718
	235.84		186.32		200		0.011				104.695		12,444		12,444
	235.84		186.32		200		0.011				104.695		12,444		12,444
	235.75		188.06		201		0.01				104.216		8,174		8,174
	235.75		188.06		201		0.01				104.216		8,174		8,174
	243.32		165.5		202		0.012				98.858		13,030		13,030
	243.32		165.5		202		0.012				98.858		13,030		13,030
	243.44		165.5		203		0.012				98.858		12,147		12,147
	243.44		165.5		203		0.012				98.858		12,147		12,147
	242.77		168.45		204		0.012				98.005		14,862		14,862
	242.77		168.45		204		0.012				98.005		14,862		14,862
	235.88		189.94		205		0.012				101.553		12,059		12,059
	235.88		189.94		205		0.012				101.553		12,059		12,059
	235.31		190.99		206		0.012				101.98		13,073		13,073
	235.31		190.99		206		0.012				101.98		13,073		13,073
	234		193		207		0.012				101.98		16,992		16,992
	234		193		207		0.012				101.98		16,992		16,992
	233.73		193.93		208		0.012				100.648		13,470		13,470
	233.73		193.93		208		0.012				100.648		13,470		13,470
	240.43		167.5		209		0.011				98.412		11,210		11,210
	240.43		167.5		209		0.011				98.412		11,210		11,210
	240.07		167.5		210		0.011				98.509		12,523		12,523
	240.07		167.5		210		0.011				98.509		12,523		12,523
	240.3		166.5		211		0.011				98.509		11,328		11,328
	240.3		166.5		211		0.011				98.509		11,328		11,328
	240.8		165.5		212		0.01				98.615		9,500		9,500
	240.8		165.5		212		0.01				98.615		9,500		9,500
	236.14		188.16		213		0.011				102.552		15,447		15,447
	236.14		188.16		213		0.011				102.552		15,447		15,447
	243.22		164.5		214		0.011				98.732		11,728		11,728
	243.22		164.5		214		0.011				98.732		11,728		11,728
	237		187.4		215		0.011				105.603		14,332		14,332
	237		187.4		215		0.011				105.603		14,332		14,332
	237.51		187.34		216		0.011				105.19		12,443		12,443
	237.51		187.34		216		0.011				105.19		12,443		12,443
	237.03		190.04		217		0.011				104.216		15,386		15,386
	237.03		190.04		217		0.011				104.216		15,386		15,386
	235.69		192.85		218		0.011				103.769		11,844		11,844
	235.69		192.85		218		0.011				103.769		11,844		11,844
	236.82		191.12		219		0.011				102.883		15,795		15,795
	236.82		191.12		219		0.011				102.883		15,795		15,795
	237.64		190.3		220		0.012				102.552		14,444		14,444
	237.64		190.3		220		0.012				102.552		14,444		14,444
	243		168.5		221		0.011				98.412		13,876		13,876
	243		168.5		221		0.011				98.412		13,876		13,876
	242.37		168.5		222		0.01				98.412		14,283		14,283
	242.37		168.5		222		0.01				98.412		14,283		14,283
	242.27		168.5		223		0.01				98.509		14,725		14,725
	242.27		168.5		223		0.01				98.509		14,725		14,725
	235.93		190.13		224		0.012				101.237		10,853		10,853
	235.93		190.13		224		0.012				101.237		10,853		10,853
	236.07		187.26		225		0.011				101.769		16,088		16,088
	236.07		187.26		225		0.011				101.769		16,088		16,088
	241.75		166.5		226		0.01				98.995		12,512		12,512
	241.75		166.5		226		0.01				98.995		12,512		12,512
	236.29		183.36		227		0.01				104		13,490		13,490
	236.29		183.36		227		0.01				104		13,490		13,490
	236.87		183.42		228		0.01				105.19		11,571		11,571
	236.87		183.42		228		0.01				105.19		11,571		11,571
	242.8		164.5		229		0.011				99.464		14,715		14,715
	242.8		164.5		229		0.011				99.464		14,715		14,715
	243.6		164.5		230		0.011				99.464		10,396		10,396
	243.6		164.5		230		0.011				99.464		10,396		10,396
	236.89		185.29		231		0.011				105.095		10,733		10,733
	236.89		185.29		231		0.011				105.095		10,733		10,733
	236.97		186.18		232		0.011				105.095		18,387		18,387
	236.97		186.18		232		0.011				105.095		18,387		18,387
	236.66		188.97		233		0.011				103.769		12,950		12,950
	236.66		188.97		233		0.011				103.769		12,950		12,950
	237.45		187.02		234		0.011				102.883		9,758		9,758
	237.45		187.02		234		0.011				102.883		9,758		9,758
	242.29		165.5		235		0.011				98.615		15,052		15,052
	242.29		165.5		235		0.011				98.615		15,052		15,052
	237.26		186.39		236		0.011				102.528		10,470		10,470
	237.26		186.39		236		0.011				102.528		10,470		10,470
	241.41		166.5		237		0.009				98.615		13,413		13,413
	241.41		166.5		237		0.009				98.615		13,413		13,413
	237.58		184.39		238		0.011				102.181		12,524		12,524
	237.58		184.39		238		0.011				102.181		12,524		12,524
	237.65		185.39		239		0.01				102.883		14,117		14,117
	237.65		185.39		239		0.01				102.883		14,117		14,117
	242.97		164.5		240		0.01				98.858		16,445		16,445
	242.97		164.5		240		0.01				98.858		16,445		16,445
	237.93		184.98		241		0.011				99.925		11,155		11,155
	237.93		184.98		241		0.011				99.925		11,155		11,155
