	TrackID: 	01
	ArbritaryUnit	Time	Deformation	Intensity	IntensitySec	Distance-Deformation
	966	1	0.003	344.088	344.088	626.47
	966	2	0.002	413.686	413.686	606.526
	967	1	0.003	340.044	340.044	626.381
	967	2	0.002	418.239	418.239	605.15
	968	1	0.003	348.711	348.711	624.927
	968	2	0.002	422.308	422.308	603.777
	969	1	0.003	357.346	357.346	623.477
	969	2	0.002	425.824	425.824	602.408
	970	1	0.003	365.755	365.755	622.029
	970	2	0.002	428.73	428.73	601.042
	971	1	0.003	360.22	360.22	621.971
	971	2	0.002	431.308	431.308	599.68
	972	1	0.003	368.182	368.182	620.533
	972	2	0.002	422.069	422.069	599.793
	973	1	0.003	375.893	375.893	619.098
	973	2	0.002	424.774	424.774	598.441
	974	1	0.003	383.39	383.39	617.667
	974	2	0.002	415.956	415.956	598.574
	975	1	0.002	376.044	376.044	617.641
	975	2	0.002	418.736	418.736	597.233
	976	1	0.002	382.962	382.962	616.218
	976	2	0.002	421.12	421.12	595.895
	977	1	0.002	374.384	374.384	616.212
	977	2	0.002	422.918	422.918	594.562
	978	1	0.002	380.849	380.849	614.799
	978	2	0.002	424.296	424.296	593.232
	979	1	0.002	371.516	371.516	614.813
	979	2	0.002	425.12	425.12	591.906
	980	1	0.002	377.987	377.987	613.41
	980	2	0.002	425.484	425.484	590.584
	981	1	0.002	384.371	384.371	612.011
	981	2	0.002	425.258	425.258	589.266
	982	1	0.002	374.73	374.73	612.05
	982	2	0.002	424.314	424.314	587.951
	983	1	0.002	381.352	381.352	610.66
	983	2	0.002	422.434	422.434	586.64
	984	1	0.002	387.937	387.937	609.274
	984	2	0.002	419.83	419.83	585.333
	985	1	0.002	394.434	394.434	607.892
	985	2	0.002	416.377	416.377	584.031
	986	1	0.002	400.906	400.906	606.513
	986	2	0.002	411.962	411.962	582.732
	987	1	0.002	391.925	391.925	606.592
	987	2	0.002	406.774	406.774	581.437
	988	1	0.002	398.585	398.585	605.223
	988	2	0.002	400.61	400.61	580.146
	989	1	0.002	405.17	405.17	603.858
	989	2	0.002	393.73	393.73	578.859
	990	1	0.002	411.528	411.528	602.496
	990	2	0.002	386.138	386.138	577.576
	991	1	0.002	403.025	403.025	602.609
	991	2	0.002	377.906	377.906	576.297
	992	1	0.002	409.434	409.434	601.258
	992	2	0.002	369.302	369.302	575.023
	993	1	0.002	400.887	400.887	601.391
	993	2	0.002	360.566	360.566	573.752
	994	1	0.002	407.465	407.465	600.05
	994	2	0.002	359.088	359.088	574.037
	995	1	0.002	413.761	413.761	598.713
	995	2	0.002	351.648	351.648	572.778
	996	1	0.002	419.824	419.824	597.379
	996	2	0.002	344.931	344.931	571.524
	997	1	0.002	425.472	425.472	596.05
	997	2	0.002	339.252	339.252	570.273
	998	1	0.002	430.667	430.667	594.724
	998	2	0.002	334.566	334.566	569.028
	999	1	0.002	423.038	423.038	594.906
	999	2	0.002	341.12	341.12	569.357
	1000	1	0.002	427.78	427.78	593.591
	1000	2	0.002	339.277	339.277	568.123
	1001	1	0.002	419.78	419.78	593.793
	1001	2	0.002	338.679	338.679	566.893
	1002	1	0.002	423.918	423.918	592.489
	1002	2	0.002	339.522	339.522	565.668
	1003	1	0.002	427.346	427.346	591.189
	1003	2	0.002	341.642	341.642	564.448
	1004	1	0.002	430.226	430.226	589.893
	1004	2	0.002	344.855	344.855	563.231
	1005	1	0.002	432.579	432.579	588.6
	1005	2	0.002	349.088	349.088	562.02
	1006	1	0.002	434.39	434.39	587.312
	1006	2	0.002	363.994	363.994	562.41
	1007	1	0.002	435.723	435.723	586.028
	1007	2	0.002	369.654	369.654	561.211
	1008	1	0.002	436.836	436.836	584.748
	1008	2	0.002	375.78	375.78	560.016
	1009	1	0.002	437.472	437.472	583.472
	1009	2	0.002	391.547	391.547	560.436
	1010	1	0.002	437.711	437.711	582.2
	1010	2	0.002	398.403	398.403	559.254
	1011	1	0.002	437.491	437.491	580.932
	1011	2	0.002	405.384	405.384	558.077
	1012	1	0.002	434.786	434.786	578.408
	1012	2	0.002	418.792	418.792	555.736
	1013	1	0.002	432.421	432.421	577.152
	1013	2	0.002	424.704	424.704	554.573
	1014	1	0.002	429.296	429.296	575.901
	1014	2	0.002	429.78	429.78	553.415
	1015	1	0.002	425.415	425.415	574.654
	1015	2	0.002	442.459	442.459	553.898
	1016	1	0.002	420.698	420.698	573.411
	1016	2	0.002	444.899	444.899	552.752
	1017	1	0.002	415.333	415.333	572.173
	1017	2	0.002	445.805	445.805	551.612
	1018	1	0.002	409.522	409.522	570.938
	1018	2	0.002	445.157	445.157	550.476
	1019	1	0.002	403.346	403.346	569.709
	1019	2	0.002	443.151	443.151	549.346
	1020	1	0.002	405.434	405.434	570.067
	1020	2	0.002	439.899	439.899	548.22
	1021	1	0.002	399.415	399.415	568.849
	1021	2	0.002	442.101	442.101	548.758
	1022	1	0.002	393.277	393.277	567.636
	1022	2	0.002	436.302	436.302	547.646
	1023	1	0.002	387.233	387.233	566.427
	1023	2	0.002	429.755	429.755	546.539
	1024	1	0.002	381.572	381.572	565.223
	1024	2	0.002	426.371	426.371	547.109
	1025	1	0.002	387.013	387.013	565.626
	1025	2	0.002	418.201	418.201	546.015
	1026	1	0.002	383	383	564.434
	1026	2	0.002	409.748	409.748	544.926
	1027	1	0.002	380.069	380.069	563.247
	1027	2	0.002	401.195	401.195	543.843
	1028	1	0.002	378.264	378.264	562.064
	1028	2	0.002	392.623	392.623	542.765
	1029	1	0.002	377.566	377.566	560.886
	1029	2	0.002	384.591	384.591	543.383
	1030	1	0.002	377.962	377.962	559.713
	1030	2	0.002	376.063	376.063	542.318
	1031	1	0.002	379.176	379.176	558.544
	1031	2	0.002	367.962	367.962	541.259
	1032	1	0.002	391.101	391.101	559.01
	1032	2	0.002	360.371	360.371	540.206
	1033	1	0.002	393.931	393.931	557.854
	1033	2	0.002	353.635	353.635	539.157
	1034	1	0.002	397.371	397.371	556.703
	1034	2	0.002	347.943	347.943	538.114
	1035	1	0.002	409.874	409.874	557.199
	1035	2	0.002	343.314	343.314	537.077
	1036	1	0.002	414.264	414.264	556.061
	1036	2	0.002	340.528	340.528	537.76
	1037	1	0.002	418.975	418.975	554.928
	1037	2	0.002	338.748	338.748	536.737
	1038	1	0.002	423.887	423.887	553.799
	1038	2	0.002	338.013	338.013	535.719
	1039	1	0.002	428.818	428.818	552.676
	1039	2	0.002	338.226	338.226	534.707
	1040	1	0.002	433.377	433.377	551.558
	1040	2	0.002	342.654	342.654	535.431
	1041	1	0.002	437.069	437.069	550.445
	1041	2	0.002	345.264	345.264	534.433
	1042	1	0.002	446.358	446.358	551.004
	1042	2	0.002	348.39	348.39	533.441
	1043	1	0.002	447.283	447.283	549.904
	1043	2	0.002	351.566	351.566	532.455
	1044	1	0.002	446.723	446.723	548.809
	1044	2	0.002	354.208	354.208	531.474
	1045	1	0.002	444.579	444.579	547.72
	1045	2	0.001	356.031	356.031	530.499
	1046	1	0.002	440.748	440.748	546.635
	1046	2	0.001	356.698	356.698	529.53
	1047	1	0.002	435.535	435.535	545.556
	1047	2	0.001	356.182	356.182	528.566
	1048	1	0.002	433.547	433.547	546.171
	1048	2	0.001	362.604	362.604	529.366
	1049	1	0.002	426.679	426.679	545.106
	1049	2	0.001	359.887	359.887	528.418
	1050	1	0.002	419.56	419.56	544.046
	1050	2	0.001	356.176	356.176	527.475
	1051	1	0.002	415.314	415.314	544.692
	1051	2	0.001	351.717	351.717	526.538
	1052	1	0.002	408.019	408.019	543.646
	1052	2	0.001	346.786	346.786	525.607
	1053	1	0.002	400.811	400.811	542.605
	1053	2	0.001	349.107	349.107	526.458
	1054	1	0.002	393.799	393.799	541.569
	1054	2	0.001	343.113	343.113	525.542
	1055	1	0.002	387.025	387.025	540.539
	1055	2	0.001	336.667	336.667	524.632
	1056	1	0.002	382.755	382.755	541.234
	1056	2	0.001	329.849	329.849	523.728
	1057	1	0.002	376.491	376.491	540.218
	1057	2	0.001	322.509	322.509	522.83
	1058	1	0.002	370.623	370.623	539.208
	1058	2	0.001	314.767	314.767	521.939
	1059	1	0.002	365.409	365.409	538.203
	1059	2	0.001	306.868	306.868	521.053
	1060	1	0.002	361.195	361.195	537.203
	1060	2	0.001	298.937	298.937	520.174
	1061	1	0.002	357.748	357.748	536.209
	1061	2	0.001	296.182	296.182	521.103
	1062	1	0.002	355.296	355.296	535.221
	1062	2	0.001	289.075	289.075	520.239
	1063	1	0.002	358.855	358.855	535.983
	1063	2	0.001	283.075	283.075	519.381
	1064	1	0.002	359.17	359.17	535.009
	1064	2	0.001	278.415	278.415	518.53
	1065	1	0.002	360.226	360.226	534.041
	1065	2	0.001	274.95	274.95	517.685
	1066	1	0.001	361.855	361.855	533.079
	1066	2	0.001	272.472	272.472	516.846
	1067	1	0.001	371.774	371.774	533.881
	1067	2	0.001	276.264	276.264	517.835
	1068	1	0.001	374.075	374.075	532.934
	1068	2	0.001	275.208	275.208	517.012
	1069	1	0.001	375.88	375.88	531.992
	1069	2	0.001	274.698	274.698	516.196
	1070	1	0.001	376.987	376.987	531.056
	1070	2	0.001	279.78	279.78	517.217
	1071	1	0.001	376.912	376.912	530.126
	1071	2	0.001	279.931	279.931	516.416
	1072	1	0.001	375.472	375.472	529.202
	1072	2	0.001	280.642	280.642	515.622
	1073	1	0.001	372.761	372.761	528.284
	1073	2	0.001	281.987	281.987	514.834
	1074	1	0.001	368.824	368.824	527.372
	1074	2	0.001	283.792	283.792	514.053
	1075	1	0.001	373.673	373.673	528.251
	1075	2	0.001	285.918	285.918	513.279
	1076	1	0.001	368.038	368.038	527.354
	1076	2	0.001	294.34	294.34	514.36
	1077	1	0.001	361.774	361.774	526.463
	1077	2	0.001	297.132	297.132	513.602
	1078	1	0.001	355.201	355.201	525.579
	1078	2	0.001	306.799	306.799	514.705
	1079	1	0.001	348.358	348.358	524.7
	1079	2	0.001	310.164	310.164	513.963
	1080	1	0.001	349.648	349.648	525.629
	1080	2	0.001	313.698	313.698	513.228
	1081	1	0.001	342.013	342.013	524.766
	1081	2	0.001	317.34	317.34	512.499
	1082	1	0.001	334.296	334.296	523.909
	1082	2	0.001	321.12	321.12	511.777
	1083	1	0.001	326.327	326.327	523.058
	1083	2	0.001	332.686	332.686	512.931
	1084	1	0.001	318.264	318.264	522.213
	1084	2	0.001	336.748	336.748	512.226
	1085	1	0.001	310.258	310.258	521.375
	1085	2	0.001	340.811	340.811	511.527
	1086	1	0.001	302.384	302.384	520.543
	1086	2	0.001	344.704	344.704	510.835
	1087	1	0.001	294.799	294.799	519.717
	1087	2	0.001	348.27	348.27	510.149
	1088	1	0.001	289.434	289.434	520.725
	1088	2	0.001	359.138	359.138	511.354
	1089	1	0.001	282.553	282.553	519.915
	1089	2	0.001	361.264	361.264	510.686
	1090	1	0.001	276.799	276.799	519.111
	1090	2	0.001	362.66	362.66	510.024
	1091	1	0.001	272.258	272.258	518.314
	1091	2	0.001	363.39	363.39	509.369
	1092	1	0.001	268.899	268.899	517.524
	1092	2	0.001	363.541	363.541	508.721
	1093	1	0.001	266.673	266.673	516.74
	1093	2	0.001	368.151	368.151	509.977
	1094	1	0.001	265.358	265.358	515.963
	1094	2	0.001	367.346	367.346	509.345
	1095	1	0.001	264.925	264.925	515.192
	1095	2	0.001	366.409	366.409	508.721
	1096	1	0.001	265.233	265.233	514.427
	1096	2	0.001	365.308	365.308	508.104
	1097	1	0.001	269.409	269.409	515.523
	1097	2	0.001	363.88	363.88	507.494
	1098	1	0.001	273.34	273.34	517.377
	1098	2	0.001	362.516	362.516	508.799
	1099	1	0.001	275.956	275.956	516.631
	1099	2	0.001	359.704	359.704	508.206
	1100	1	0.001	279.05	279.05	515.893
	1100	2	0.001	356.208	356.208	507.62
	1101	1	0.001	282.453	282.453	515.16
	1101	2	0.001	351.818	351.818	507.041
	1102	1	0.001	286.17	286.17	514.435
	1102	2	0.001	346.66	346.66	506.469
	1103	1	0.001	290.308	290.308	513.716
	1103	2	0.001	340.767	340.767	505.904
	1104	1	0.001	301.937	301.937	514.875
	1104	2	0.001	334.421	334.421	505.347
	1105	1	0.001	307.585	307.585	514.173
	1105	2	0.001	327.78	327.78	504.797
	1106	1	0.001	320.83	320.83	515.354
	1106	2	0.001	320.352	320.352	506.181
	1107	1	0.001	327.654	327.654	514.668
	1107	2	0.001	313.66	313.66	505.648
	1108	1	0.001	334.849	334.849	513.989
	1108	2	0.001	307.302	307.302	505.122
	1109	1	0.001	342.107	342.107	513.316
	1109	2	0.001	301.333	301.333	504.603
	1110	1	0.001	349.063	349.063	512.651
	1110	2	0.001	294.849	294.849	506.027
	1111	1	0.001	361.604	361.604	513.882
	1111	2	0.001	290.264	290.264	505.525
	1112	1	0.001	367.113	367.113	513.233
	1112	2	0.001	286.692	286.692	505.031
	1113	1	0.001	371.667	371.667	512.591
	1113	2	0.001	284.145	284.145	504.544
	1114	1	0.001	375.283	375.283	511.955
	1114	2	0.001	282.969	282.969	504.065
	1115	1	0.001	377.931	377.931	511.327
	1115	2	0.001	282.082	282.082	505.538
	1116	1	0.001	383.761	383.761	512.609
	1116	2	0.001	283.843	283.843	505.075
	1117	1	0.001	384.66	384.66	511.997
	1117	2	0.001	287.17	287.17	504.62
	1118	1	0.001	385.019	385.019	511.392
	1118	2	0.001	291.943	291.943	504.172
	1119	1	0.001	385.145	385.145	510.794
	1119	2	0.001	294.912	294.912	505.684
	1120	1	0.001	384.912	384.912	510.204
	1120	2	0.001	301.811	301.811	505.253
	1121	1	0.001	386.792	386.792	511.535
	1121	2	0.001	309.428	309.428	504.83
	1122	1	0.001	385.962	385.962	510.961
	1122	2	0.001	317.635	317.635	504.415
	1123	1	0.001	384.478	384.478	510.395
	1123	2	0.001	326.025	326.025	504.006
	1124	1	0.001	382.195	382.195	509.835
	1124	2	0.001	334.258	334.258	503.606
	1125	1	0.001	378.962	378.962	509.283
	1125	2	0.001	342.05	342.05	503.213
	1126	1	0.001	376.723	376.723	510.663
	1126	2	0.001	342.182	342.182	504.791
	1127	1	0.001	371.931	371.931	510.128
	1127	2	0.001	348.277	348.277	504.415
	1128	1	0.001	366.409	366.409	509.599
	1128	2	0.001	353.591	353.591	504.047
	1129	1	0.001	360.34	360.34	509.078
	1129	2	0.001	357.975	357.975	503.686
	1130	1	0.001	353.824	353.824	508.564
	1130	2	0.001	361.491	361.491	503.333
	1131	1	0.001	347.138	347.138	508.058
	1131	2	0.001	364.252	364.252	502.988
	1132	1	0.001	340.629	340.629	507.559
	1132	2	0.001	356.39	356.39	504.622
	1133	1	0.001	334.371	334.371	507.067
	1133	2	0.001	357.786	357.786	504.294
	1134	1	0.001	328.95	328.95	508.525
	1134	2	0.001	358.755	358.755	503.973
	1135	1	0.001	323.346	323.346	508.05
	1135	2	0.001	359.239	359.239	503.66
	1136	1	0.001	318.403	318.403	507.582
	1136	2	0.001	359.258	359.258	503.354
	1137	1	0.001	314.308	314.308	507.122
	1137	2	0.001	358.799	358.799	503.057
	1138	1	0.001	309.566	309.566	508.619
	1138	2	0.001	358.132	358.132	502.767
	1139	1	0.001	307.044	307.044	508.175
	1139	2	0.001	357.164	357.164	502.485
	1140	1	0.001	305.679	305.679	507.739
	1140	2	0.001	356.044	356.044	502.211
	1141	1	0.001	305.371	305.371	507.311
	1141	2	0.001	354.937	354.937	501.944
	1142	1	0.001	306.233	306.233	506.89
	1142	2	0.001	353.862	353.862	501.686
	1143	1	0.001	304.371	304.371	508.434
	1143	2	0.001	352.824	352.824	501.435
	1144	1	0.001	307.233	307.233	508.03
	1144	2	0.001	351.83	351.83	501.192
	1145	1	0.001	311.283	311.283	507.634
	1145	2	0.001	350.799	350.799	500.957
	1146	1	0.001	316.333	316.333	507.245
	1146	2	0.001	349.767	349.767	500.73
	1147	1	0.001	318.27	318.27	508.827
	1147	2	0.001	348.579	348.579	500.511
	1148	1	0.001	325.226	325.226	508.455
	1148	2	0.001	347.176	347.176	500.299
	1149	1	0.001	332.604	332.604	508.09
	1149	2	0.001	345.472	345.472	500.096
	1150	1	0.001	339.987	339.987	507.733
	1150	2	0.001	343.579	343.579	499.9
	1151	1	0.001	347.057	347.057	507.383
	1151	2	0.001	341.553	341.553	499.713
	1152	1	0.001	353.358	353.358	507.041
	1152	2	0.001	339.748	339.748	499.533
	1153	1	0.001	358.679	358.679	506.707
	1153	2	0.001	337.956	337.956	499.361
	1154	1	0.001	359.088	359.088	508.354
	1154	2	0.001	336.289	336.289	499.198
	1155	1	0.001	362.252	362.252	508.037
	1155	2	0.001	335.006	335.006	499.042
	1156	1	0.001	363.937	363.937	507.727
	1156	2	0.001	334.006	334.006	498.894
	1157	1	0.001	364.409	364.409	507.425
	1157	2	0.001	333.264	333.264	498.754
	1158	1	0.001	364.05	364.05	507.13
	1158	2	0.001	332.723	332.723	498.622
	1159	1	0.001	363.132	363.132	506.843
	1159	2	0.001	332.132	332.132	498.498
	1160	1	0.001	357.855	357.855	508.545
	1160	2	0.001	331.528	331.528	498.382
	1161	1	0.001	356.925	356.925	508.275
	1161	2	0.001	330.717	330.717	498.275
	1162	1	0.001	356.27	356.27	508.012
	1162	2	0.001	329.78	329.78	498.175
	1163	1	0.001	355.541	355.541	507.757
	1163	2	0.001	328.83	328.83	498.083
	1164	1	0.001	354.761	354.761	507.51
	1164	2	0.001	327.868	327.868	497.999
	1165	1	0.001	353.805	353.805	507.271
	1165	2	0.001	326.818	326.818	497.923
	1166	1	0.001	352.484	352.484	507.04
	1166	2	0.001	325.855	325.855	497.855
	1167	1	0.001	350.503	350.503	506.816
	1167	2	0.001	324.931	324.931	497.796
	1168	1	0.001	348.208	348.208	506.6
	1168	2	0.001	324.283	324.283	497.744
	1169	1	0.001	345.73	345.73	506.392
	1169	2	0.001	323.818	323.818	497.7
	1170	1	0.001	343.289	343.289	506.191
	1170	2	0.001	323.478	323.478	497.664
	1171	1	0.001	341.075	341.075	505.999
	1171	2	0.001	323.415	323.415	497.637
	1172	1	0.001	339.182	339.182	505.814
	1172	2	0.001	323.698	323.698	497.617
	1173	1	0.001	337.686	337.686	505.637
	1173	2	0.001	324.17	324.17	497.606
	1174	1	0.001	336.686	336.686	505.468
	1174	2	0.001	324.654	324.654	497.602
	1175	1	0.001	336.321	336.321	505.307
	1175	2	0.001	325.182	325.182	497.607
	1176	1	0.001	336.333	336.333	505.154
	1176	2	0.001	325.792	325.792	497.619
	1177	1	0.001	336.409	336.409	505.009
	1177	2	0.001	326.371	326.371	497.64
	1178	1	0.001	336.535	336.535	504.871
	1178	2	0.001	326.786	326.786	497.668
	1179	1	0.001	325.887	325.887	506.738
	1179	2	0.001	327.05	327.05	497.705
	1180	1	0.001	324.535	324.535	506.617
	1180	2	0.001	327.277	327.277	497.75
	1181	1	0.001	322.686	322.686	506.503
	1181	2	0.001	327.459	327.459	497.802
	1182	1	0.001	320.509	320.509	506.398
	1182	2	0.001	327.289	327.289	497.863
	1183	1	0.001	318.057	318.057	506.3
	1183	2	0.001	326.937	326.937	497.932
	1184	1	0.001	315.509	315.509	506.21
	1184	2	0.001	326.409	326.409	498.009
	1185	1	0.001	313.025	313.025	506.129
	1185	2	0.001	325.66	325.66	498.093
	1186	1	0.001	310.83	310.83	506.055
	1186	2	0.001	324.843	324.843	498.186
	1187	1	0.001	308.887	308.887	505.989
	1187	2	0.001	323.899	323.899	498.287
	1188	1	0.001	307.484	307.484	505.93
	1188	2	0.001	322.931	322.931	498.396
	1189	1	0.001	306.428	306.428	505.88
	1189	2	0.001	321.994	321.994	498.513
	1190	1	0.001	305.767	305.767	505.838
	1190	2	0.001	321.05	321.05	498.638
	1191	1	0.001	305.409	305.409	505.803
	1191	2	0.001	320.164	320.164	498.77
	1192	1	0.001	305.258	305.258	505.777
	1192	2	0.001	319.333	319.333	498.911
	1193	1	0.001	305.396	305.396	505.758
	1193	2	0.001	318.704	318.704	499.06
	1194	1	0.001	305.635	305.635	505.747
	1194	2	0.001	318.239	318.239	499.217
	1195	1	0.001	305.906	305.906	505.745
	1195	2	0.001	317.83	317.83	499.381
	1196	1	0.001	306.233	306.233	505.75
	1196	2	0.001	317.648	317.648	499.554
	1197	1	0.001	306.547	306.547	505.763
	1197	2	0.001	317.597	317.597	499.735
	1198	1	0.001	306.918	306.918	505.784
	1198	2	0.001	317.711	317.711	499.923
	1199	1	0.001	307.252	307.252	505.812
	1199	2	0.001	317.849	317.849	500.12
	1200	1	0.001	307.742	307.742	505.849
	1200	2	0.001	318.038	318.038	500.324
	1201	1	0.001	308.358	308.358	505.894
	1201	2	0.001	318.39	318.39	500.536
	1202	1	0.001	309.088	309.088	505.946
	1202	2	0.001	318.642	318.642	500.757
	1203	1	0.001	309.88	309.88	506.007
	1203	2	0.001	318.943	318.943	500.985
	1204	1	0.001	310.736	310.736	506.075
	1204	2	0.001	319.126	319.126	501.221
	1205	1	0.001	311.591	311.591	506.151
	1205	2	0.001	319.252	319.252	501.464
	1206	1	0.001	312.597	312.597	506.235
	1206	2	0.001	319.44	319.44	501.716
	1207	1	0.001	313.39	313.39	506.327
	1207	2	0.001	329.597	329.597	499.993
	1208	1	0.001	314.176	314.176	506.427
	1208	2	0.001	329.648	329.648	500.262
	1209	1	0.001	314.874	314.874	506.535
	1209	2	0.001	329.761	329.761	500.538
	1210	1	0.001	315.346	315.346	506.651
	1210	2	0.001	329.824	329.824	500.822
	1211	1	0.001	315.667	315.667	506.774
	1211	2	0.001	329.748	329.748	501.114
	1212	1	0.001	315.887	315.887	506.906
	1212	2	0.001	329.686	329.686	501.414
	1213	1	0.001	316.27	316.27	507.045
	1213	2	0.001	329.516	329.516	501.721
	1214	1	0.001	316.654	316.654	507.192
	1214	2	0.001	329.384	329.384	502.036
	1215	1	0.001	317.145	317.145	507.347
	1215	2	0.001	329.283	329.283	502.359
	1216	1	0.001	317.818	317.818	507.51
	1216	2	0.001	329.208	329.208	502.69
	1217	1	0.001	318.541	318.541	507.68
	1217	2	0.001	329.094	329.094	503.029
	1218	1	0.001	306.761	306.761	509.85
	1218	2	0.001	336.711	336.711	501.406
	1219	1	0.001	307.792	307.792	510.036
	1219	2	0.001	336.566	336.566	501.761
	1220	1	0.001	308.824	308.824	510.229
	1220	2	0.001	336.491	336.491	502.124
	1221	1	0.001	309.994	309.994	510.43
	1221	2	0.001	336.541	336.541	502.495
	1222	1	0.001	311.233	311.233	510.639
	1222	2	0.001	336.698	336.698	502.874
	1223	1	0.001	312.44	312.44	510.855
	1223	2	0.001	336.925	336.925	503.26
	1224	1	0.001	313.579	313.579	511.079
	1224	2	0.001	337.195	337.195	503.654
	1225	1	0.001	314.56	314.56	511.311
	1225	2	0.001	337.509	337.509	504.055
	1226	1	0.001	315.541	315.541	511.551
	1226	2	0.001	337.906	337.906	504.464
	1227	1	0.001	316.497	316.497	511.798
	1227	2	0.001	338.604	338.604	504.881
	1228	1	0.001	317.352	317.352	512.053
	1228	2	0.001	339.572	339.572	505.305
	1229	1	0.001	318.082	318.082	512.316
	1229	2	0.001	340.679	340.679	505.736
	1230	1	0.001	318.698	318.698	512.587
	1230	2	0.001	341.994	341.994	506.176
	1231	1	0.001	306.138	306.138	514.845
	1231	2	0.001	343.396	343.396	506.622
	1232	1	0.001	306.723	306.723	515.129
	1232	2	0.001	344.805	344.805	507.077
	1233	1	0.001	307.195	307.195	515.422
	1233	2	0.001	346.39	346.39	507.538
	1234	1	0.001	307.711	307.711	515.721
	1234	2	0.001	348.107	348.107	508.008
	1235	1	0.001	308.182	308.182	516.029
	1235	2	0.001	349.981	349.981	508.484
	1236	1	0.001	308.679	308.679	516.344
	1236	2	0.002	351.931	351.931	508.968
	1237	1	0.001	309.277	309.277	516.666
	1237	2	0.002	354.101	354.101	509.46
	1238	1	0.001	309.824	309.824	516.996
	1238	2	0.002	356.44	356.44	509.958
	1239	1	0.001	310.415	310.415	517.334
	1239	2	0.002	358.95	358.95	510.465
	1240	1	0.001	311.013	311.013	517.679
	1240	2	0.002	361.824	361.824	510.978
	1241	1	0.001	311.597	311.597	518.032
